angle_target_deg,trial,t_release_s,timestamp_unix,pos_rad,pos_deg,vel_rad_s,torque_Nm,temp_C
3.000,2,0.1559,1784130066.079443,0.041238,2.363,-0.028702,-0.02243,29.0
3.000,2,0.1721,1784130066.095614,0.041238,2.363,-0.028702,0.01730,29.0
3.000,2,0.1872,1784130066.110740,0.041238,2.363,0.055894,0.03140,29.0
3.000,2,0.2044,1784130066.127888,0.041238,2.363,-0.014603,0.00748,29.0
3.000,2,0.2205,1784130066.144036,0.041238,2.363,0.032731,-0.01816,29.0
3.000,2,0.2362,1784130066.159723,0.041238,2.363,-0.018631,0.00705,29.0
3.000,2,0.2524,1784130066.175905,0.041238,2.363,0.036759,0.00064,29.0
3.000,2,0.2793,1784130066.202803,0.041238,2.363,0.055894,0.00662,29.0
3.000,2,0.2948,1784130066.218297,0.040855,2.341,-0.053880,-0.01389,29.0
3.000,2,0.3109,1784130066.234436,0.041238,2.363,0.019638,0.00278,29.0
3.000,2,0.3264,1784130066.249862,0.041238,2.363,0.016617,-0.01816,29.0
3.000,2,0.3429,1784130066.266393,0.041238,2.363,0.008560,-0.02884,29.0
3.000,2,0.3590,1784130066.282544,0.040855,2.341,-0.069993,0.03867,29.0
3.000,2,0.3752,1784130066.298693,0.041238,2.363,-0.036759,0.00919,29.0
3.000,2,0.3913,1784130066.314802,0.041238,2.363,0.016617,0.01389,29.0
3.000,2,0.4081,1784130066.331635,0.041238,2.363,-0.101213,0.01389,29.0
3.000,2,0.4240,1784130066.347543,0.041238,2.363,0.011582,0.01089,29.0
3.000,2,0.4401,1784130066.363557,0.041238,2.363,-0.056901,-0.00064,29.0
3.000,2,0.4564,1784130066.379878,0.041238,2.363,-0.014603,0.04465,29.0
3.000,2,0.4719,1784130066.395405,0.040855,2.341,-0.006546,-0.01474,29.0
3.000,2,0.4874,1784130066.410900,0.041238,2.363,0.028702,0.04123,29.0
3.000,2,0.5035,1784130066.427044,0.041238,2.363,0.040787,0.00192,29.0
3.000,2,0.5198,1784130066.443272,0.041238,2.363,-0.003525,0.00961,29.0
3.000,2,0.5348,1784130066.458345,0.041238,2.363,-0.053880,0.00748,29.0
3.000,2,0.5524,1784130066.475918,0.041238,2.363,-0.008560,0.02029,29.0
3.000,2,0.5684,1784130066.491954,0.041238,2.363,0.041794,-0.00150,29.0
3.000,2,0.5845,1784130066.507970,0.041238,2.363,-0.013596,-0.02329,29.0
3.000,2,0.6004,1784130066.523888,0.041238,2.363,-0.002518,-0.00363,29.0
3.000,2,0.6167,1784130066.540174,0.041238,2.363,0.003525,-0.00406,29.0
3.000,2,0.6327,1784130066.556193,0.041238,2.363,0.066972,-0.01730,29.0
3.000,2,0.6492,1784130066.572747,0.041238,2.363,-0.013596,0.01944,29.0
3.000,2,0.6655,1784130066.589019,0.041238,2.363,0.011582,-0.01303,29.0
3.000,2,0.6816,1784130066.605089,0.041238,2.363,-0.037766,-0.01089,29.0
3.000,2,0.6979,1784130066.621365,0.040855,2.341,-0.058915,-0.00192,29.0
3.000,2,0.7141,1784130066.637634,0.041238,2.363,-0.037766,-0.00192,29.0
3.000,2,0.7301,1784130066.653568,0.041238,2.363,-0.057908,-0.00278,29.0
3.000,2,0.7464,1784130066.669919,0.041238,2.363,-0.023667,0.00406,29.0
3.000,2,0.7625,1784130066.686010,0.041238,2.363,-0.008560,-0.02072,29.0
3.000,2,0.7782,1784130066.701739,0.041238,2.363,-0.041794,-0.02286,29.0
3.000,2,0.7938,1784130066.717257,0.041238,2.363,-0.036759,-0.01132,29.0
3.000,2,0.8049,1784130066.728452,0.041238,2.363,0.038773,-0.02371,29.0
3.000,2,0.8205,1784130066.743982,0.041238,2.363,0.040787,-0.00064,29.0
3.000,2,0.8362,1784130066.759678,0.041238,2.363,-0.039780,0.01688,29.0
3.000,2,0.8520,1784130066.775546,0.041238,2.363,-0.006546,0.01089,29.0
3.000,2,0.8679,1784130066.791356,0.041238,2.363,-0.029709,-0.00278,29.0
3.000,2,0.8840,1784130066.807468,0.041238,2.363,-0.026688,0.00748,29.0
3.000,2,0.8998,1784130066.823327,0.040855,2.341,-0.056901,0.00235,29.0
3.000,2,0.9157,1784130066.839245,0.041238,2.363,0.074022,0.00491,29.0
3.000,2,0.9320,1784130066.855507,0.041238,2.363,-0.025681,-0.02200,29.0
3.000,2,0.9479,1784130066.871403,0.041238,2.363,0.040787,-0.01089,29.0
3.000,2,0.9643,1784130066.887810,0.041238,2.363,0.013596,0.01816,29.0
3.000,2,0.9807,1784130066.904185,0.040855,2.341,-0.064958,0.01303,29.0
3.000,2,0.9972,1784130066.920750,0.041238,2.363,0.018631,0.00107,29.0
3.000,2,1.0131,1784130066.936568,0.041238,2.363,0.023667,-0.00064,29.0
3.000,2,1.0289,1784130066.952357,0.041238,2.363,-0.077043,0.00662,29.0
3.000,2,1.0452,1784130066.968718,0.040855,2.341,-0.005539,-0.00406,29.0
3.000,2,1.0609,1784130066.984409,0.040855,2.341,-0.055894,0.01260,29.0
3.000,2,1.0771,1784130067.000615,0.040855,2.341,0.004532,0.01944,29.0
3.000,2,1.0932,1784130067.016692,0.041238,2.363,0.000504,0.00748,29.0
3.000,2,1.1095,1784130067.033036,0.041238,2.363,0.004532,0.00748,29.0
3.000,2,1.1256,1784130067.049129,0.041238,2.363,0.005539,-0.02329,29.0
3.000,2,1.1417,1784130067.065199,0.041238,2.363,0.005539,0.00705,29.0
3.000,2,1.1579,1784130067.081429,0.040855,2.341,-0.016617,0.01431,29.0
3.000,2,1.1737,1784130067.097199,0.041238,2.363,-0.005539,0.03098,29.0
3.000,2,1.1904,1784130067.113860,0.041238,2.363,0.010575,0.00021,29.0
3.000,2,1.2068,1784130067.130307,0.040855,2.341,-0.084092,-0.00705,29.0
3.000,2,1.2224,1784130067.145904,0.041238,2.363,-0.057908,-0.00833,29.0
3.000,2,1.2386,1784130067.162090,0.041238,2.363,0.014603,-0.01260,29.0
3.000,2,1.2548,1784130067.178337,0.041238,2.363,-0.024674,-0.00150,29.0
3.000,2,1.2708,1784130067.194353,0.041238,2.363,-0.003525,-0.01389,29.0
3.000,2,1.2868,1784130067.210321,0.041238,2.363,-0.068986,-0.00790,29.0
3.000,2,1.3031,1784130067.226629,0.041238,2.363,-0.027695,0.01004,29.0
3.000,2,1.3190,1784130067.242478,0.041238,2.363,0.046830,-0.01901,29.0
3.000,2,1.3430,1784130067.266526,0.041238,2.363,0.013596,0.00107,29.0
3.000,2,1.3645,1784130067.288042,0.041238,2.363,0.055894,0.02542,29.0
3.000,2,1.3808,1784130067.304281,0.041238,2.363,-0.082078,0.00278,29.0
3.000,2,1.3968,1784130067.320333,0.041238,2.363,0.030716,-0.00748,29.0
3.000,2,1.4128,1784130067.336315,0.040855,2.341,-0.018631,0.00021,29.0
3.000,2,1.4286,1784130067.352063,0.041238,2.363,-0.026688,-0.00577,29.0
3.000,2,1.4443,1784130067.367798,0.041238,2.363,0.042802,-0.01175,29.0
3.000,2,1.4599,1784130067.383438,0.041238,2.363,0.078050,-0.03354,29.0
3.000,2,1.4761,1784130067.399587,0.041238,2.363,-0.059922,-0.00833,29.0
3.000,2,1.4920,1784130067.415464,0.041238,2.363,0.065965,-0.00064,29.0
3.000,2,1.5080,1784130067.431524,0.041238,2.363,-0.015610,-0.00363,29.0
3.000,2,1.5243,1784130067.447774,0.041238,2.363,0.000504,0.00192,29.0
3.000,2,1.5400,1784130067.463489,0.041238,2.363,-0.042802,-0.02799,29.0
3.000,2,1.5557,1784130067.479234,0.041238,2.363,0.019638,0.00577,29.0
3.000,2,1.5714,1784130067.494925,0.041238,2.363,0.006546,0.00406,29.0
3.000,2,1.5875,1784130067.511004,0.041238,2.363,-0.036759,-0.00961,29.0
3.000,2,1.6037,1784130067.527189,0.041238,2.363,0.037766,-0.00620,29.0
3.000,2,1.6192,1784130067.542679,0.041238,2.363,-0.059922,-0.00534,29.0
3.000,2,1.6356,1784130067.559080,0.041238,2.363,0.012589,0.00107,29.0
3.000,2,1.6517,1784130067.575193,0.041238,2.363,0.067979,0.01645,29.0
3.000,2,1.6675,1784130067.591053,0.041238,2.363,0.029709,0.01987,29.0
3.000,2,1.6835,1784130067.606981,0.041238,2.363,0.005539,-0.00577,29.0
3.000,2,1.6997,1784130067.623251,0.041238,2.363,-0.065965,0.02499,29.0
3.000,2,1.7157,1784130067.639159,0.041238,2.363,-0.024674,-0.01218,29.0
3.000,2,1.7316,1784130067.655102,0.040855,2.341,-0.015610,-0.01431,29.0
3.000,2,1.7479,1784130067.671455,0.041238,2.363,0.010575,0.01389,29.0
3.000,2,1.7640,1784130067.687465,0.041238,2.363,-0.018631,-0.02200,29.0
3.000,2,1.7796,1784130067.703118,0.041238,2.363,0.085100,-0.02927,29.0
3.000,2,1.7957,1784130067.719218,0.041238,2.363,-0.037766,0.00705,29.0
3.000,2,1.8120,1784130067.735513,0.041238,2.363,-0.000504,-0.01089,29.0
3.000,2,1.8278,1784130067.751280,0.041238,2.363,0.006546,0.01346,29.0
3.000,2,1.8433,1784130067.766827,0.040855,2.341,-0.053880,0.00705,29.0
3.000,2,1.8618,1784130067.785339,0.041238,2.363,-0.073014,-0.00577,29.0
3.000,2,1.8695,1784130067.792977,0.041238,2.363,0.039780,-0.01132,29.0
3.000,2,1.8854,1784130067.808912,0.041238,2.363,0.020645,-0.01602,29.0
3.000,2,1.9019,1784130067.825396,0.040855,2.341,-0.055894,-0.01218,29.0
3.000,2,1.9180,1784130067.841485,0.041238,2.363,-0.009567,-0.02286,29.0
3.000,2,1.9345,1784130067.858046,0.041238,2.363,0.082078,-0.00790,29.0
3.000,2,1.9500,1784130067.873547,0.041238,2.363,0.051865,0.03696,29.0
3.000,2,1.9663,1784130067.889840,0.041238,2.363,-0.004532,-0.00876,29.0
3.000,2,1.9825,1784130067.905996,0.040855,2.341,-0.026688,-0.00363,29.0
3.000,2,1.9985,1784130067.922018,0.041238,2.363,0.051865,-0.01645,29.0
3.000,2,2.0144,1784130067.937901,0.041238,2.363,0.001511,-0.00748,29.0
3.000,2,2.0302,1784130067.953727,0.040855,2.341,-0.011582,0.00662,29.0
3.000,2,2.0459,1784130067.969380,0.041238,2.363,-0.028702,0.01346,29.0
3.000,2,2.0622,1784130067.985658,0.040855,2.341,-0.073014,0.00278,29.0
3.000,2,2.0784,1784130068.001867,0.041238,2.363,-0.005539,-0.01645,29.0
3.000,2,2.0947,1784130068.018202,0.041238,2.363,0.011582,-0.02072,29.0
3.000,2,2.1107,1784130068.034220,0.041238,2.363,0.042802,0.00449,29.0
3.000,2,2.1269,1784130068.050375,0.041238,2.363,-0.009567,0.00278,29.0
3.000,2,2.1433,1784130068.066766,0.041238,2.363,0.058915,-0.00150,29.0
3.000,2,2.1593,1784130068.082851,0.041238,2.363,-0.005539,-0.02286,29.0
3.000,2,2.1756,1784130068.099135,0.041238,2.363,0.002518,-0.00449,29.0
3.000,2,2.1925,1784130068.116014,0.041238,2.363,-0.023667,0.00961,29.0
3.000,2,2.2081,1784130068.131587,0.041238,2.363,0.046830,-0.00662,29.0
3.000,2,2.2240,1784130068.147517,0.041238,2.363,0.035752,0.00320,29.0
3.000,2,2.2404,1784130068.163934,0.041238,2.363,-0.021653,-0.00021,29.0
3.000,2,2.2568,1784130068.180279,0.041238,2.363,-0.101213,0.02115,29.0
3.000,2,2.2729,1784130068.196413,0.041238,2.363,-0.020645,0.00534,29.0
3.000,2,2.2898,1784130068.213263,0.040855,2.341,-0.021653,-0.02499,29.0
3.000,2,2.3055,1784130068.229022,0.041238,2.363,0.015610,-0.00107,29.0
3.000,2,2.3212,1784130068.244743,0.041238,2.363,-0.035752,0.02158,29.0
3.000,2,2.3376,1784130068.261150,0.041238,2.363,-0.035752,-0.05789,29.0
3.000,2,2.3532,1784130068.276675,0.041238,2.363,-0.009567,-0.02115,29.0
3.000,2,2.3690,1784130068.292473,0.041238,2.363,-0.016617,0.01517,29.0
3.000,2,2.3857,1784130068.309158,0.041238,2.363,0.004532,-0.00577,29.0
3.000,2,2.3956,1784130068.319151,0.041238,2.363,0.025681,0.01089,29.0
3.000,2,2.4114,1784130068.334930,0.040855,2.341,-0.037766,-0.01602,29.0
3.000,2,2.4277,1784130068.351211,0.041238,2.363,0.002518,0.01303,29.0
3.000,2,2.4435,1784130068.366984,0.041238,2.363,0.030716,-0.02414,29.0
3.000,2,2.4593,1784130068.382791,0.041238,2.363,0.043809,0.00278,29.0
3.000,2,2.4880,1784130068.411538,0.041238,2.363,-0.006546,0.00491,29.0
3.000,2,2.5045,1784130068.428020,0.041238,2.363,-0.022660,-0.01303,29.0
3.000,2,2.5205,1784130068.444003,0.041238,2.363,-0.014603,-0.00620,29.0
3.000,2,2.5368,1784130068.460310,0.040855,2.341,0.000504,-0.02115,29.0
3.000,2,2.5529,1784130068.476501,0.041238,2.363,0.035752,0.00363,29.0
3.000,2,2.5696,1784130068.493081,0.041238,2.363,0.011582,0.01987,29.0
3.000,2,2.5858,1784130068.509322,0.041238,2.363,-0.038773,0.01944,29.0
3.000,2,2.6021,1784130068.525635,0.041238,2.363,-0.022660,-0.02414,29.0
3.000,2,2.6181,1784130068.541563,0.041238,2.363,-0.038773,0.02029,29.0
3.000,2,2.6341,1784130068.557615,0.041238,2.363,0.011582,-0.00150,29.0
3.000,2,2.6503,1784130068.573761,0.041238,2.363,0.013596,0.00577,29.0
3.000,2,2.6665,1784130068.589963,0.040855,2.341,-0.038773,0.01730,29.0
3.000,2,2.6823,1784130068.605850,0.041238,2.363,0.082078,0.01218,29.0
3.000,2,2.6989,1784130068.622385,0.040855,2.341,-0.048844,-0.00363,29.0
3.000,2,2.7147,1784130068.638254,0.041238,2.363,-0.071000,-0.00150,29.0
3.000,2,2.7303,1784130068.653837,0.041238,2.363,-0.006546,0.01645,29.0
3.000,2,2.7464,1784130068.669864,0.041238,2.363,0.036759,-0.00919,29.0
3.000,2,2.7622,1784130068.685722,0.041238,2.363,-0.019638,-0.03439,29.0
3.000,2,2.7780,1784130068.701458,0.041238,2.363,-0.042802,0.00662,29.0
3.000,2,2.7937,1784130068.717234,0.041238,2.363,-0.043809,0.00363,29.0
3.000,2,2.8095,1784130068.733024,0.040855,2.341,-0.011582,0.02499,29.0
3.000,2,2.8253,1784130068.748847,0.040855,2.341,-0.020645,0.00064,29.0
3.000,2,2.8410,1784130068.764507,0.040855,2.341,-0.021653,-0.00748,29.0
3.000,2,2.8569,1784130068.780371,0.041238,2.363,0.037766,-0.01175,29.0
3.000,2,2.8728,1784130068.796301,0.040855,2.341,-0.036759,-0.00278,29.0
3.000,2,2.8885,1784130068.811988,0.041238,2.363,0.016617,-0.00064,29.0
3.000,2,2.9044,1784130068.827907,0.040855,2.341,0.021653,-0.00150,29.0
3.000,2,2.9160,1784130068.839494,0.041238,2.363,-0.021653,-0.01004,29.0
3.000,2,2.9317,1784130068.855155,0.040855,2.341,-0.033738,-0.00320,29.0
3.000,2,2.9475,1784130068.870974,0.041238,2.363,0.028702,0.01089,29.0
3.000,2,2.9632,1784130068.886674,0.040855,2.341,0.000504,0.00662,29.0
3.000,2,2.9787,1784130068.902206,0.040855,2.341,0.075029,-0.00919,29.0
3.000,2,2.9947,1784130068.918162,0.041238,2.363,-0.046830,0.01047,29.0
3.000,2,3.0102,1784130068.933720,0.040855,2.341,-0.079057,0.00064,29.0
3.000,2,3.0268,1784130068.950297,0.041238,2.363,0.024674,-0.01602,29.0
3.000,2,3.0426,1784130068.966063,0.040855,2.341,0.012589,0.00876,29.0
3.000,2,3.0582,1784130068.981733,0.040855,2.341,-0.049851,-0.05917,29.0
3.000,2,3.0746,1784130068.998076,0.041238,2.363,-0.009567,-0.02670,29.0
3.000,2,3.0908,1784130069.014328,0.040855,2.341,-0.037766,-0.00577,29.0
3.000,2,3.1069,1784130069.030399,0.040855,2.341,0.014603,-0.00919,29.0
3.000,2,3.1231,1784130069.046573,0.040855,2.341,0.033738,0.01218,29.0
3.000,2,3.1392,1784130069.062696,0.040855,2.341,-0.072007,0.00919,29.0
3.000,2,3.1555,1784130069.078994,0.040855,2.341,-0.016617,-0.00876,29.0
3.000,2,3.1714,1784130069.094905,0.040855,2.341,-0.067979,0.01004,29.0
3.000,2,3.1874,1784130069.110899,0.040855,2.341,-0.024674,-0.01047,29.0
3.000,2,3.2031,1784130069.126595,0.040855,2.341,-0.008560,-0.01474,29.0
3.000,2,3.2192,1784130069.142682,0.040855,2.341,-0.023667,-0.00064,29.0
3.000,2,3.2350,1784130069.158507,0.040855,2.341,-0.002518,0.02670,29.0
3.000,2,3.2507,1784130069.174251,0.040855,2.341,-0.029709,0.00876,29.0
3.000,2,3.2667,1784130069.190188,0.040855,2.341,0.001511,-0.00449,29.0
3.000,2,3.2828,1784130069.206338,0.040855,2.341,-0.003525,0.01132,29.0
3.000,2,3.2988,1784130069.222270,0.040855,2.341,-0.082078,-0.01260,29.0
3.000,2,3.3146,1784130069.238073,0.040855,2.341,-0.001511,-0.01901,29.0
3.000,2,3.3307,1784130069.254241,0.040855,2.341,0.016617,0.01004,29.0
3.000,2,3.3467,1784130069.270173,0.041238,2.363,0.059922,-0.01047,29.0
3.000,2,3.3627,1784130069.286168,0.041238,2.363,0.041794,-0.05661,29.0
3.000,2,3.3785,1784130069.302051,0.041238,2.363,0.015610,0.01688,29.0
3.000,2,3.3947,1784130069.318229,0.040855,2.341,-0.022660,0.00876,29.0
3.000,2,3.4105,1784130069.334018,0.040855,2.341,0.028702,0.01004,29.0
3.000,2,3.4266,1784130069.350111,0.040855,2.341,0.000504,0.00150,29.0
3.000,2,3.4426,1784130069.366129,0.040855,2.341,0.056901,-0.01688,29.0
3.000,2,3.4574,1784130069.380893,0.040855,2.341,0.021653,-0.00320,29.0
3.000,2,3.4751,1784130069.398624,0.040855,2.341,0.019638,0.00790,29.0
3.000,2,3.4909,1784130069.414433,0.040855,2.341,-0.050858,-0.00406,29.0
3.000,2,3.5069,1784130069.430444,0.040855,2.341,-0.059922,-0.00449,29.0
3.000,2,3.5238,1784130069.447290,0.040855,2.341,0.030716,-0.00192,29.0
3.000,2,3.5401,1784130069.463612,0.040855,2.341,0.048844,-0.02115,29.0
3.000,2,3.5558,1784130069.479307,0.040855,2.341,0.043809,-0.01218,29.0
3.000,2,3.5718,1784130069.495344,0.040855,2.341,-0.020645,0.00705,29.0
3.000,2,3.5882,1784130069.511736,0.040855,2.341,-0.018631,-0.00278,29.0
3.000,2,3.6040,1784130069.527551,0.040855,2.341,0.016617,0.00363,29.0
3.000,2,3.6199,1784130069.543455,0.040855,2.341,0.008560,-0.00363,29.0
3.000,2,3.6362,1784130069.559709,0.040855,2.341,0.038773,0.00491,29.0
3.000,2,3.6523,1784130069.575851,0.040855,2.341,0.057908,0.02628,29.0
3.000,2,3.6681,1784130069.591587,0.040855,2.341,-0.069993,-0.00021,29.0
3.000,2,3.6842,1784130069.607713,0.040855,2.341,-0.037766,-0.00363,29.0
3.000,2,3.7004,1784130069.623896,0.040855,2.341,-0.040787,0.00961,29.0
3.000,2,3.7164,1784130069.639881,0.040855,2.341,0.018631,-0.00961,29.0
3.000,2,3.7333,1784130069.656814,0.040855,2.341,0.000504,-0.02158,29.0
3.000,2,3.7495,1784130069.673052,0.040855,2.341,0.064958,-0.02499,29.0
3.000,2,3.7660,1784130069.689493,0.040855,2.341,-0.042802,-0.00491,29.0
3.000,2,3.7825,1784130069.706001,0.040855,2.341,-0.014603,-0.00662,29.0
3.000,2,3.7986,1784130069.722079,0.040855,2.341,-0.015610,-0.00235,29.0
3.000,2,3.8149,1784130069.738357,0.040855,2.341,-0.068986,-0.01004,29.0
3.000,2,3.8306,1784130069.754111,0.040855,2.341,-0.029709,0.03824,29.0
3.000,2,3.8462,1784130069.769733,0.040855,2.341,-0.004532,-0.00107,29.0
3.000,2,3.8622,1784130069.785714,0.040855,2.341,0.022660,0.01218,29.0
3.000,2,3.8780,1784130069.801515,0.041238,2.363,0.028702,0.00876,29.0
3.000,2,3.8941,1784130069.817567,0.041238,2.363,-0.032731,-0.02286,29.0
3.000,2,3.9099,1784130069.833369,0.040855,2.341,-0.068986,0.01559,29.0
3.000,2,3.9258,1784130069.849303,0.040855,2.341,0.002518,0.00406,29.0
3.000,2,3.9419,1784130069.865426,0.040855,2.341,0.024674,0.02158,29.0
3.000,2,3.9570,1784130069.880525,0.040855,2.341,-0.008560,-0.00320,29.0
3.000,2,3.9730,1784130069.896501,0.040855,2.341,-0.035752,-0.03268,29.0
3.000,2,3.9856,1784130069.909056,0.040855,2.341,-0.061936,0.00406,29.0
3.000,2,4.0008,1784130069.924312,0.040855,2.341,0.023667,-0.00577,29.0
3.000,2,4.0168,1784130069.940342,0.041238,2.363,0.069993,0.01944,29.0
3.000,2,4.0334,1784130069.956921,0.040855,2.341,0.046830,-0.02927,29.0
3.000,2,4.0492,1784130069.972752,0.040855,2.341,-0.029709,0.00919,29.0
3.000,2,4.0654,1784130069.988943,0.040855,2.341,-0.077043,-0.01645,29.0
3.000,2,4.0819,1784130070.005373,0.040855,2.341,0.019638,-0.00449,29.0
3.000,2,4.0976,1784130070.021082,0.040855,2.341,-0.042802,-0.00662,29.0
3.000,2,4.1135,1784130070.036986,0.040855,2.341,-0.095171,-0.00192,29.0
3.000,2,4.1299,1784130070.053356,0.040855,2.341,0.022660,-0.01132,29.0
3.000,2,4.1459,1784130070.069365,0.040855,2.341,-0.113298,0.02329,29.0
3.000,2,4.1617,1784130070.085222,0.041238,2.363,-0.009567,-0.00790,29.0
3.000,2,4.1785,1784130070.102020,0.040855,2.341,0.025681,-0.00919,29.0
3.000,2,4.1943,1784130070.117840,0.040855,2.341,0.006546,-0.01901,29.0
3.000,2,4.2109,1784130070.134364,0.040855,2.341,-0.033738,-0.00577,29.0
3.000,2,4.2270,1784130070.150538,0.040855,2.341,0.015610,0.02200,29.0
3.000,2,4.2428,1784130070.166284,0.040855,2.341,0.021653,0.00235,29.0
3.000,2,4.2588,1784130070.182296,0.040855,2.341,0.010575,0.00534,29.0
3.000,2,4.2749,1784130070.198375,0.040855,2.341,-0.007553,-0.01218,29.0
3.000,2,4.2912,1784130070.214709,0.041238,2.363,0.018631,-0.03226,29.0
3.000,2,4.3072,1784130070.230747,0.040855,2.341,-0.078050,-0.00961,29.0
3.000,2,4.3228,1784130070.246331,0.040855,2.341,0.042802,0.00577,29.0
3.000,2,4.3385,1784130070.262044,0.040855,2.341,0.069993,0.00876,29.0
3.000,2,4.3548,1784130070.278308,0.040855,2.341,-0.033738,-0.00577,29.0
3.000,2,4.3709,1784130070.294418,0.040855,2.341,0.029709,-0.01260,29.0
3.000,2,4.3873,1784130070.310788,0.040855,2.341,-0.073014,0.01730,29.0
3.000,2,4.4029,1784130070.326413,0.041238,2.363,-0.037766,-0.01901,29.0
3.000,2,4.4190,1784130070.342539,0.040855,2.341,0.009567,0.00278,29.0
3.000,2,4.4355,1784130070.359004,0.040855,2.341,-0.013596,-0.00363,29.0
3.000,2,4.4513,1784130070.374784,0.040855,2.341,-0.014603,0.04593,29.0
3.000,2,4.4674,1784130070.390899,0.040855,2.341,-0.030716,0.00534,29.0
3.000,2,4.4838,1784130070.407319,0.040855,2.341,-0.035752,0.00876,29.0
3.000,2,4.4997,1784130070.423189,0.040855,2.341,-0.053880,-0.01944,29.0
3.000,2,4.5136,1784130070.437130,0.040855,2.341,-0.089128,0.01431,29.0
3.000,2,4.5296,1784130070.453094,0.041238,2.363,0.066972,0.00620,29.0
3.000,2,4.5457,1784130070.469201,0.040855,2.341,0.057908,0.00705,29.0
3.000,2,4.5622,1784130070.485674,0.040855,2.341,-0.006546,0.00150,29.0
3.000,2,4.5784,1784130070.501891,0.040855,2.341,-0.017624,-0.01346,29.0
3.000,2,4.5945,1784130070.517982,0.040855,2.341,-0.014603,-0.00790,29.0
3.000,2,4.6105,1784130070.534006,0.041238,2.363,0.046830,0.00107,29.0
3.000,2,4.6266,1784130070.550100,0.041238,2.363,0.019638,-0.01389,29.0
3.000,2,4.6418,1784130070.565342,0.040855,2.341,-0.015610,0.00662,29.0
3.000,2,4.6582,1784130070.581753,0.040855,2.341,0.019638,-0.00620,29.0
3.000,2,4.6738,1784130070.597304,0.040855,2.341,-0.021653,0.02927,29.0
3.000,2,4.6900,1784130070.613495,0.040855,2.341,0.009567,-0.00662,29.0
3.000,2,4.7063,1784130070.629835,0.040855,2.341,-0.054887,-0.00107,29.0
3.000,2,4.7222,1784130070.645674,0.040855,2.341,0.032731,-0.01474,29.0
3.000,2,4.7381,1784130070.661563,0.040855,2.341,0.066972,0.01559,29.0
3.000,2,4.7546,1784130070.678084,0.041238,2.363,0.022660,-0.00449,29.0
3.000,2,4.7706,1784130070.694148,0.040855,2.341,-0.028702,-0.00363,29.0
3.000,2,4.7869,1784130070.710416,0.040855,2.341,-0.029709,0.01474,29.0
3.000,2,4.8030,1784130070.726460,0.040855,2.341,-0.008560,-0.02628,29.0
3.000,2,4.8189,1784130070.742450,0.040855,2.341,-0.015610,0.03525,29.0
3.000,2,4.8353,1784130070.758806,0.040855,2.341,-0.027695,0.00406,29.0
3.000,2,4.8518,1784130070.775267,0.040855,2.341,-0.076036,-0.02414,29.0
3.000,2,4.8676,1784130070.791094,0.040855,2.341,0.013596,-0.01047,29.0
3.000,2,4.8840,1784130070.807494,0.040855,2.341,0.038773,0.00278,29.0
3.000,2,4.9000,1784130070.823462,0.040855,2.341,0.019638,0.02200,29.0
3.000,2,4.9163,1784130070.839797,0.040855,2.341,0.002518,0.00278,29.0
3.000,2,4.9325,1784130070.855973,0.040855,2.341,-0.002518,-0.00150,29.0
3.000,2,4.9493,1784130070.872833,0.040855,2.341,0.019638,-0.01346,29.0
3.000,2,4.9655,1784130070.888975,0.040855,2.341,0.003525,-0.02499,29.0
3.000,2,4.9813,1784130070.904770,0.040855,2.341,-0.018631,-0.01602,29.0
3.000,2,4.9973,1784130070.920829,0.040855,2.341,0.005539,-0.00021,29.0
3.000,3,0.0000,1784130077.725849,0.041622,2.385,-0.025681,0.16172,29.0
3.000,3,0.0155,1784130077.741396,0.041238,2.363,-0.073014,0.04208,29.0
3.000,3,0.0305,1784130077.756387,0.041238,2.363,-0.062943,0.01816,29.0
3.000,3,0.0458,1784130077.771648,0.040855,2.341,-0.002518,-0.00406,29.0
3.000,3,0.0677,1784130077.793504,0.040855,2.341,0.014603,0.02414,29.0
3.000,3,0.0840,1784130077.809896,0.040855,2.341,-0.092149,0.00491,29.0
